at,userName,content,score
2024-11-25 11:22:52,Pengguna Google,"Bagusan aplikasi yang lama. Pemakaian 5 tahun lancar jaya. Pakai ini belum juga sebulan erorr.. udh dari pagi sampai sekarang nggak bisa masuk,, mana ada transaksi mendesak yang harus di selesaikan.!! 👎🏻👎🏻👎🏻",4
2024-11-25 11:22:40,Pengguna Google,"Udah seharian tapi masih gangguan, katanya lagi diperbaiki tapi ga selesai"" ,kita yg kpepet mau narik uang jadi ga bisa, kecewa si",1
2024-11-25 11:22:20,Pengguna Google,Saya mau beli token... dsruh ke apk wonder... udh ddownload malah erorrr... aplikasi butut...,1
2024-11-25 11:22:14,Pengguna Google,Maaf ini kenapa wonder gak bisa masuk masuk sih,1
2024-11-25 11:21:37,Pengguna Google,Terpaksa untuk beralih ke Wonder tapi mau login saja error. Ga bisa beli token pke mobile banking,1
2024-11-25 11:21:29,Pengguna Google,Errorrr dr siang ga bisa transaksi gabisa tarik tunai,2
2024-11-25 11:21:18,Pengguna Google,Tiba² gak bisa login seharian,1
2024-11-25 11:21:13,Pengguna Google,Terlalu Eror,2
2024-11-25 11:21:04,Pengguna Google,"Ap lgi sih ganguan, tolong klo blom siap jngn buat apliksi baru, bikin gk nyaman, pntes retingy jeblok, penanganan masalh y lelet kaya siput",2
2024-11-25 11:20:54,Pengguna Google,"Sering banget bermasalah, kadang gabisa login lah, loadingnya lama lah, stuck tampilan depan doang lah",2
2024-11-25 11:20:25,Pengguna Google,Sering trouble,2
2024-11-25 11:20:24,Pengguna Google,Ampun dah...ini apk taik Tolong jangan mempersulit nasabah..duit orang yg jadi taruhan nya.Bank besar tapi tidak bisa bekerja dengan baik..kalau bukan untk pekerjaan sory mau buka tabungan pake BNI,1
2024-11-25 11:20:23,Pengguna Google,Sesudah di update lama proses login. Ini kenapa wonder ini. Tidak seperti bni banking. Tertulis ada sedikit kendala udah mau seharian gak bisa di buka wonder bni,3
2024-11-25 11:20:20,Pengguna Google,"aplikasinya parah banget. seharian di buka ga bisa², fitur tidak tersedia, gitu mulu😆 Belum ada seminggu d install udah minta update, di update juga tetap ga bisa di buka,ga bisa transaksi apa².mendingan BNI Mobile banking kemarin😆",1
2024-11-25 11:20:17,Pengguna Google,"Kok ngk bisa dibuka, infonya masih dalam perbaikan, padahal sudah dari siang masi ngk bisa dibuka",1
2024-11-25 11:20:13,Pengguna Google,Kok perbaiki fitunya berjam² si... Emang ini fitur apaan?? Ga jelasss menghambat kebutuhan transaksi ni palikasi... nyeselin amat sii...,2
2024-11-25 11:20:06,Pengguna Google,"Tambah jelek gini perbaikan sistem mulu, hadehhhh capek",1
2024-11-25 11:20:06,Pengguna Google,"Jujur aplikasi loadingnya lama,masih butuh peningkatan",1
2024-11-25 11:20:04,Pengguna Google,"Udah bener M banking bni gak pernah error ,ini malah error gajelas menghambat transaksi jadinya.. kacau!",1
2024-11-25 11:19:50,Pengguna Google,Mudah,5
2024-11-25 11:19:46,Pengguna Google,Kenapa sering eror.. pas lagi butuh selalu eror..,1
2024-11-25 11:19:44,Pengguna Google,"Mau dipake, kok g bisa dibuka?",3
2024-11-25 11:19:35,Pengguna Google,"Udh berkali2 coba buka aplikasi nya tp tetap ga bisa, Error atau kenapa ? Padahal udah update dr play store",3
2024-11-25 11:19:22,Pengguna Google,Maintenance nya lumayan lama yah.,3
2024-11-25 11:19:15,Pengguna Google,Tiba tiba gangguan seharian,1
2024-11-25 11:19:10,Pengguna Google,Setelah diperbaharui Sangat... Sangat... Sangat LAMBAT dan JELIMET,1
2024-11-25 11:19:06,Pengguna Google,"Weyy tolong lah ini kaga bisa di buka sama sekali!!!!!!, aplikasi ga jelas anjimmmmmm",1
2024-11-25 11:18:59,Pengguna Google,Hr ini seharian Gangguan terus cape deh..,1
2024-11-25 11:18:52,Pengguna Google,Banyak perbaikan kalo belum siap jangan suruh pindah apk dulu ribet,1
2024-11-25 11:18:51,Pengguna Google,"Sumpah app jelek bagett, baru berapa kali buka sdh ada aja masalah appnya,..",2
2024-11-25 11:18:48,Pengguna Google,Perbaikan terus lambat penanganan. Masih bagus bni mobile yg lama ketimbng yg baru ini,2
2024-11-25 11:18:31,Pengguna Google,Perbaikannya lama sekali... mengecewakan,1
2024-11-25 11:18:26,Pengguna Google,Sering banget gangguan,1
2024-11-25 11:18:17,Pengguna Google,"Ampas aplikasinya, mending BNi mobile banking nya di maksimalin, gausah abis abisin anggaran buat bikin apk kaga jelas",1
2024-11-25 11:18:08,Pengguna Google,"Aplikasi g guna,. Kalo belum sempurna jangan di launching.. Buat percobaan sama nasabah doank !!! Itu team IT ngelawak aja kerjanya? Lama amat buat aplikasi bekerja dengan baik !!!",1
2024-11-25 11:18:04,Pengguna Google,"Def, knapa kok wonderku ga bisa di buka, perbaikan trus dari tadi sore. Lama amat yak.",3
2024-11-25 11:18:01,Pengguna Google,Senin 25/11/24 Hari ini kenapa tidak bisa dibuka aplikasinya padahal sdh di update???,3
2024-11-25 11:17:57,Pengguna Google,Di perbarui bukanya tambah bagus malah tambah buruk...masih mnding yang lama,1
2024-11-25 11:17:11,Pengguna Google,Jangan sering2 eror mllu mau transaksi sehari2 jd ribet kaya gini,3
2024-11-25 11:17:03,Pengguna Google,Suka eror gak jelas,2
2024-11-25 11:16:50,Pengguna Google,Mau bertanya kenapa maintenance wondr BNI hari ini lama sekali,5
2024-11-25 11:16:50,Pengguna Google,Ko g bisa login apa gangguan atau gimana ya🙏🙏🙏,2
2024-11-25 11:16:36,Pengguna Google,Parah sekali aplikasi nya kenapa waktu saya mau transaksi harus gangguan kyk bgini woe BNI bikin saya rugi sama castemer saya.,1
2024-11-25 11:16:23,Pengguna Google,versi baru kok malah sering trouble,1
2024-11-25 11:15:52,Pengguna Google,"Apk erorr Mulu, masa maintenance gak kelar2 😑",2
2024-11-25 11:15:17,Pengguna Google,Selama pembaruan bermasalah terus,5
2024-11-25 11:15:16,Pengguna Google,Maintenance lama bener cok!!! Itu yang di perbaiki apaan kocak!,1
2024-11-25 11:15:10,Pengguna Google,"Aplikasi cukup buruk, tidak seharusnya yang lama di ganti biar pengguna nya tidak ganti ke bank lain juga kalo buruk gini!",1
2024-11-25 11:14:38,Pengguna Google,Perbaikan dari pagi sampai malem ga jadi2 aplikasi ga jelas mending MBanking,1
2024-11-25 11:14:30,Pengguna Google,"Aplikasi gajelas, orang lagi butuh cepet malah gangguan, mana lama banget lagi, gak kayak bank sebelah aplikasi aman lancar jaya",2
2024-11-25 11:14:27,Pengguna Google,Sering tidak bisa di akses,1
2024-11-25 11:13:21,Pengguna Google,"KENDALA MULU, TIDAK BISA BISA LOGIN",1
2024-11-25 11:12:46,Pengguna Google,kenapa sering maintenance sih minnnnn kan saya pas lagi hectic jd susahh buat pakenya,3
2024-11-25 11:12:44,Pengguna Google,"Aplikasi bapuk, error mulu pas mau transaksi",1
2024-11-25 11:12:33,Pengguna Google,Sering terjadi gangguan,4
2024-11-25 11:12:23,Pengguna Google,Harusnya kalau belum fix jangan di launching dulu. Sampai skrng gak bisa buka aplikasi untuk transaksi,1
2024-11-25 11:12:15,Pengguna Google,Perbaikan mulu,1
2024-11-25 11:12:08,Pengguna Google,Buruk banget masih mending mbanking,1
2024-11-25 11:11:52,Pengguna Google,Tolong dong ini wondr nya kanpa coba org mau transsaksi jdi ngk bisa 🤦,1
2024-11-25 11:11:45,Pengguna Google,kenapa ya dari pagi tadi tidak bisa dibuka?,1
2024-11-25 11:11:38,Pengguna Google,"Bikin ribet aja, slalu eror ngga bisa login, keterangannya fitur lagi tidak tersedia",1
2024-11-25 11:11:33,Pengguna Google,Dr pagi sampai malam error,1
2024-11-25 11:11:29,Pengguna Google,Kalao belum siap gausa pake mobile banking lah,1
2024-11-25 11:11:25,Pengguna Google,"Gangguan dari pagi sampai malam, Sangat merugikan pelanggan.. Perbaikan sistem sangat lambat",1
2024-11-25 11:11:19,Pengguna Google,"Lebih suka BNI yg lama jadi terintegrasi jadi satu, disini masih harus buat pengguna baru lagi, harusnya langsung tersambung dengan aplikasi BNI yg lama, ribet kalau dirasakan lama-lama belum lagi login yg lamaa padahal jaringan internet bagus dan kencang untuk membuka YouTube, game, dll, malahan login di aplikasi ini lebih LAMBAT daripada aplikasi BNI aslinya, tolong untuk developer optimalkan lagi saat proses login nya",2
2024-11-25 11:11:14,Pengguna Google,"Tidak bisa login,""FITUR LAGI TIDAK TERSEDIA"" tolong dong",1
2024-11-25 11:10:51,Pengguna Google,Tumben trouble lama sekali. Ada apa dengan wondr ini??,3
2024-11-25 11:10:31,Pengguna Google,"kocak bet kemarin maksa pindah ke wondr dengan bikin mobile banking yg lama eror. giliran udah pindah ttp eror hahaha kocak lu senin jam kerja hectic malah eror, sungguh sangat awikwok app ini",1
2024-11-25 11:10:23,Pengguna Google,Kenapa tidak bisa dibuka,1
2024-11-25 11:10:06,Pengguna Google,buruk eror seharian selalu lagi perbaikan,1
2024-11-25 11:09:56,Pengguna Google,Aplikasi eror terus,1
2024-11-25 11:09:53,Pengguna Google,"Parah ini aplikasi,seharian full pembaharuan,belum juga bisa kebuka Ket ""dalam perbaikan ""parah betul Luar biasa perbaikan nya,lama amat seharian full,tim perbaikan nya lagi tidur semua kaya nya,pengen cepat transaksi malah menunggu seharian full itu pun belum bisa masih perbaikan",1
2024-11-25 11:09:51,Pengguna Google,Aplikasinya terlalu sering perbaikan.(Kurang memuaskan),2
2024-11-25 11:09:43,Pengguna Google,Gangguan teros,1
2024-11-25 11:09:38,Pengguna Google,knp ko ga bsa login msuk mbking mlh error jlk bnget bahaya aplikasi penyimpan uang mlh suka eror,1
2024-11-25 11:09:28,Pengguna Google,Aplikasi jelek sering error .. tolong perbaiki seperti apk lama,1
2024-11-25 11:09:23,Pengguna Google,Kenapa ini aplikasi gk bisa d buka dari siang td sampe sekarang?,1
2024-11-25 11:09:19,Pengguna Google,knp sih lgi perbaharuan tpi gk bisa di pakainya seharian gini bete,3
2024-11-25 11:09:10,Pengguna Google,"tolong lah, ini perbaikan terus. Posisi lagi urgent gini",3
2024-11-25 11:09:09,Pengguna Google,Aplikasi macam apa ini.. Maintenance terus..,1
2024-11-25 11:09:05,Pengguna Google,"Aplikasi digunakan selalu tidak bisa, sering error",1
2024-11-25 11:08:59,Pengguna Google,Sering gangguan.tolong diperbaikilagi,3
2024-11-25 11:08:39,Pengguna Google,Kenapa sering gangguan.... Fitur sering tidak tersedia 🤦‍♂️ Saat ini pun lagi gangguan,4
2024-11-25 11:08:30,Pengguna Google,Aplikasi baru yang kurang efektif,2
2024-11-25 11:08:20,Pengguna Google,"Kok lom bisa di buka sih, perbaikan dari siang gak kelar kelar.",1
2024-11-25 11:08:11,Pengguna Google,"Aplikasi ngak jelas, disuruh pindah dari BNI mobile banking ke wonder. Eh wondernya sering ngak bisa buka",1
2024-11-25 11:08:10,Pengguna Google,masih nemu trouble disaat bersamaan pakai BNI mobile masih aman-aman saja,2
2024-11-25 11:07:59,Pengguna Google,"tidak bisa masuk, dalam perbaikan",1
2024-11-25 11:07:50,Pengguna Google,"Gampang ilang jaringan gk bisa login,",1
2024-11-25 11:07:50,Pengguna Google,"Tolong dong d perbaiki lagi ,sering mengalami kendala terus menerus untuk melakukan transaksi,... Masuk ngk bisa bisa, signal tidak ada kendala",3
2024-11-25 11:07:47,Pengguna Google,"tiap mau login selalu aja system lagi diperbaiki, siape sih yang bikin aplikasinya baru belajar apa gimana, dari pagi mau login gabisa bisa heran, enakan BNI lama",1
2024-11-25 11:07:35,Pengguna Google,Kok wondr saya gak bisah login,2
2024-11-25 11:07:23,Pengguna Google,Sering bermasalah. Saat akan digunakan aplikasinya sering berada dalam gangguan dan sedang dlm perbaikan. Sangat sering seperti ini. Tdk seperti BNI yg lama,1
2024-11-25 11:07:10,Pengguna Google,Good seller ini,5
2024-11-25 11:06:36,Pengguna Google,Lama sekali perbaikan aplikasi wondr. Sudah berjam-jam saya tunggu tapi tetap masih tidak dapat digunakan.,1
2024-11-25 11:05:57,Pengguna Google,Sering eror gimana mau TF susah,3
2024-11-25 11:05:48,Pengguna Google,"makin kesini makin jelek, banyak sekali kendala dan perbaikan, mengganggu pengguna untuk mengakses dan bertransaksi",1
2024-11-25 11:05:48,Pengguna Google,Kenapa gabisa di buka ini mbanking nya,1
2024-11-25 11:05:24,Pengguna Google,masa perbaikan terus lama pula,1
2024-11-25 11:05:12,Pengguna Google,"aplikasi ga jelassss, kebanyakan perbaikan. mau bayar² jadi susahhhh",1
2024-11-25 11:05:10,Pengguna Google,Aplikasi wondr sering error kalau maintenance lama sekali dan call center BNI SLOW RESPON,1
2024-11-25 11:05:06,Pengguna Google,Setiap perbaikan pasti lama banget,2
2024-11-25 11:05:01,Pengguna Google,"Kenapa sih aplikasi wondr dari tadi pagi gak bisa buka , mau tf uang pun susahh",1
2024-11-25 11:04:55,Pengguna Google,Seharian eror ngapain?,1
2024-11-25 11:04:47,Pengguna Google,Sering betul gangguan,1
2024-11-25 11:04:26,Pengguna Google,"Bukanya lama sering nge lag, trus gak kadang uang nya sering berkurang tp gak ada laporan pengurangan nya untuk apa, memamg dr awal gak niat bikin. Sangat mengecewakan INI TOLONG DONG DI PERBAIKIN LAGI APK NYA, GAK BISA DI BUKA SAMA SEKALI, UDH BEBERAPA HARI INI. UDH KE CS NYA JUGA SAMA AJA. BOBROK BANGET SIHHH.",1
2024-11-25 11:04:24,Pengguna Google,aplikasi sampah,1
2024-11-25 11:04:08,Pengguna Google,Wonder gimana seeh kok gk bisa dipakai.... Dr siang sampe sekrang blm bisa kepake Tim mana perbaikan mulu seharian,3
2024-11-25 11:04:06,Pengguna Google,Apa2n hbis di upded gk bs dibuka.apk gk jls,1
2024-11-25 11:03:48,Pengguna Google,Apk sering ngelag saat dibuka,1
2024-11-25 11:03:43,Pengguna Google,Kalo lagi perbaikan satu hari Gimana mau pake bisnis pembayaran Perbaiki lagi,3
2024-11-25 11:03:31,Pengguna Google,"Kureng ok,masih enakan yg lama lah dr pada wonder ini",2
2024-11-25 11:03:27,Pengguna Google,Kok aplikasi sampai saat ini TDK bisa dibuka,1
2024-11-25 11:03:20,Pengguna Google,"Dr siang sampai saat ini tidak bisa, diakses.. Smpai kapan waktu perbaikan???",1
2024-11-25 11:03:16,Pengguna Google,"Kebanyakan erornya, gabisah dibuka katanya ada perbaikan tapi lama bngtt.",2
2024-11-25 11:02:07,Pengguna Google,Menyusahkan ❗️,1
2024-11-25 11:02:01,Pengguna Google,"Baru di update malah gak bisa di buka, maintenance apa gmn min???",1
2024-11-25 11:01:34,Pengguna Google,Masak seharian ga bisa login !,1
2024-11-25 11:01:29,Pengguna Google,Jelek banget gangguan mulu dari pagi,1
2024-11-25 11:00:29,Pengguna Google,Banyak eror nya lama jelek banget loading nya lemot jelek banget gak ada perubahan aplikasi apa ini,1
2024-11-25 11:00:24,Pengguna Google,"Cape banget pake wondr ini untuk masuk ke laman log in aja susahnya setengah modyar, lama banget, apalagi kalo mau transaksi pake qris kode bayar nya keburu expired karna buat log in susah nya minta ampun. Sekiranya belum siap sistem bankingnya, dahlah mending BNI mobile banking lagi!",1
2024-11-25 11:00:16,Pengguna Google,Terlalu buruk aplikasi nya.. Kebanyakan error nya.,1
2024-11-25 11:00:01,Pengguna Google,Ini kenapa sih sering banget gangguan mending Bni yang lama,2
2024-11-25 10:59:38,Pengguna Google,"Knpa tdk bisa di buka aplikasi nya, padahal lg butuh transaksi. Msh bagus aplikasi yg lama",1
2024-11-25 10:59:29,Pengguna Google,Kok error,1
2024-11-25 10:59:27,Pengguna Google,Lama banget perbaikannya kek mana orang yg gk punya cash,1
2024-11-25 10:59:17,Pengguna Google,"dari pagi smapai sekarang ngk bisa dbukak , maintenance maintenance! gimana ni , kok kalah jauh sm aplikasi bank lain!.. enakan versi lamma",2
2024-11-25 10:59:10,Pengguna Google,Perbaiakanya sering makan waktu lama parah,1
2024-11-25 10:59:05,Pengguna Google,"Bank lain kalo perbaikan sistem paling lama 2 jam , lah ini udh 5 jam masih gak bisa dibuka. Kocak apk",1
2024-11-25 10:58:50,Pengguna Google,Seharian perbaikan gak kelar kelar,1
2024-11-25 10:58:30,Pengguna Google,"Susah masuk ke apps ,",1
2024-11-25 10:58:24,Pengguna Google,Aplikasi gagal Woy cepet mau log in saya..,1
2024-11-25 10:58:17,Pengguna Google,setelah update ngga bisa kebuka,5
2024-11-25 10:58:10,Pengguna Google,"Masih enak yg lama, yg ini banyak error nya..",1
2024-11-25 10:58:00,Pengguna Google,dari siang perbaikan sampai sekarang belum siap juga,3
2024-11-25 10:57:28,Pengguna Google,"Aplkkasi nya masih bnyak ngebugnya , kebnyakan eror",1
2024-11-25 10:57:23,Pengguna Google,Bagus sih tapi seharian ini kenapa nggak bisa buka,5
2024-11-25 10:57:15,Pengguna Google,Kenapa tidak bisa login slalu coba lagi ?,2
2024-11-25 10:57:05,Pengguna Google,Knp tidak bosa di buka ya,1
2024-11-25 10:56:47,Pengguna Google,"Perbaikan mulu perasaa,susah min kalo begini mau tarik uang atau transfer",3
2024-11-25 10:56:28,Pengguna Google,"Tambah parah aja nih aplikasi, mau nya apa BNI ini",1
2024-11-25 10:56:27,Pengguna Google,Stelah update knpa susah d buka,2
2024-11-25 10:56:22,Pengguna Google,Terlalu sering gangguan,2
2024-11-25 10:56:21,Pengguna Google,Parah sering gangguan,1
2024-11-25 10:56:05,Pengguna Google,"Sangat tidak puas mo transaksi fitur ini tidak tersedia,akan aku hapus,mending pakai yg lma cpt masuknya",1
2024-11-25 10:56:00,Pengguna Google,Error mulu,3
2024-11-25 10:55:50,Pengguna Google,Eror,1
2024-11-25 10:55:42,Pengguna Google,Gangguan terussss,1
2024-11-25 10:55:35,Pengguna Google,Eror mulu apk ini . Perbaikan mulu,1
2024-11-25 10:55:35,Pengguna Google,Sampe kapan maintenance apk nda jelas menyesal sudah download nda di sarankan,1
2024-11-25 10:55:18,Pengguna Google,kntlll ajg ga guna apk ni,1
2024-11-25 10:55:05,Pengguna Google,"Yg lama lebih bagus.mudah,jelas dan tampilan rekening korannya keren.klo yg baru ribet dan tidak menarik",2
2024-11-25 10:54:53,Pengguna Google,Sering upgrade gak bisa kebuka gimana ini BNI,1
2024-11-25 10:54:50,Pengguna Google,"Gimana sih mau masuk aplikasi malah gangguan,cepet dinperbaiki masa dari pagi tadi sampe sore GK bsa masuk",3
2024-11-25 10:54:46,Pengguna Google,Rajelas. Angel.,1
2024-11-25 10:54:38,Pengguna Google,Update malah gabisa masuk2 ga jelas lama2 nih aplikasi...mending BNI mobile yg lama,1
2024-11-25 10:54:36,Pengguna Google,Sering ganguan.... Terkadang kita lagi butu transaksi... Tapi suka tertulis... Tim kami lagi perbaikan....,1
2024-11-25 10:54:14,Pengguna Google,Wonder saya kenapa gak bisa masuk,5
2024-11-25 10:54:10,Pengguna Google,"Klw memang aplikasinya blm siap gak usah di louncing, bikin emosi sering gangguan",1
2024-11-25 10:54:07,Pengguna Google,Sama sekali tidak bisa login udah seharian full!!!!,1
2024-11-25 10:53:51,Pengguna Google,"Apaan dari pagi sampai malam nggak bisa dibuka. Perbaikan , kendala yang tak berkesudahan.",1
2024-11-25 10:53:37,Pengguna Google,Maintenance terus seharian.....gila gmna mau bagus...ini aplikasi...,1
2024-11-25 10:53:16,Pengguna Google,Selalu error,1
2024-11-25 10:52:18,Pengguna Google,Sering gangguan ga bisa dibuka padahal lagi butuh segera,1
2024-11-25 10:52:18,Pengguna Google,Terlalu Banyak Masalah !!!,1
2024-11-25 10:52:16,Pengguna Google,"parah tidak bisa transaksi gangguan terus , mohon sebelumnya di perbaiki lagi",1
2024-11-25 10:52:10,Pengguna Google,Baru banget perbarui aplikasi hari ini. Eehh susah banget mau login. Bahkan tidak bisa login. Leleeettttt. Mau transkasi jadi terhambat. Tolong donk sekelas BNI kok begini aplikasinya.,3
2024-11-25 10:51:15,Pengguna Google,Wonder tidak login mohon di bantu,1
2024-11-25 10:51:09,Pengguna Google,Awesome,4
2024-11-25 10:50:58,Pengguna Google,Kenapa bni gak bisa login,3
2024-11-25 10:50:57,Pengguna Google,Gmana sih proses perbaikannya lama sekali,2
2024-11-25 10:50:16,Pengguna Google,wondr app bagus dan aman,5
2024-11-25 10:49:55,Pengguna Google,"Update terbaru lemot banget buka aplikasi nya, Udah update juga. Lebih baik yang lama. Ad masalah dimna??? Perbaikan lama betul.",2
2024-11-25 10:49:36,Pengguna Google,Aplikasinya kok gk bisa di buka min Apa ada masalah ka?,4
2024-11-25 10:48:48,Pengguna Google,Banyak kali kendala aplikasi nya anjeeng,1
