content,sentimen,aspek,content_clean,content_casefolded,content_normalized,content_stopword,content_tokens,clean_text,content_stemmed
"Perlu ditingkatkan, banyak bug, sdh 3 kali sy foto ktp depan toko berbeda. Aplikasi nya sering log out sendiri.",Negative,Autentikasi,Perlu ditingkatkan banyak bug sdh  kali sy foto ktp depan toko berbeda Aplikasi nya sering log out sendiri,perlu ditingkatkan banyak bug sdh  kali sy foto ktp depan toko berbeda aplikasi nya sering log out sendiri,perlu ditingkatkan banyak bug sudah kali saya foto KTP depan toko berbeda aplikasi ya sering login out sendiri,ditingkatkan bug kali foto KTP toko berbeda sering login out,"['ditingkatkan', 'bug', 'kali', 'foto', 'KTP', 'toko', 'berbeda', 'sering', 'login', 'out']",ditingkatkan bug kali foto KTP toko berbeda sering login out,"['tingkat', 'bug', 'kali', 'foto', 'ktp', 'toko', 'beda', 'sering', 'login', 'out']"
"Ga ada e-statement nya, mesti ke mbanking BNI dulu buat download daftar mutasi",Negative,Autentikasi,Ga ada e statement nya mesti ke mbanking BNI dulu buat download daftar mutasi,ga ada e statement nya mesti ke mbanking bni dulu buat download daftar mutasi,tidak ada e statement ya mesti ke m banking bni dulu buat download daftar histori transaksi,tidak e statement mesti m banking download daftar histori transaksi,"['tidak', 'e', 'statement', 'mesti', 'm', 'banking', 'download', 'daftar', 'histori', 'transaksi']",tidak e statement mesti m banking download daftar histori transaksi,"['tidak', 'e', 'statement', 'mesti', 'm', 'banking', 'download', 'daftar', 'histori', 'transaksi']"
"Sejauh ini aplikasinya ok banget ya. Tampilannya modern dan responsif. Untuk ngecek saldo dan mutasi akun juga akurat, fitur fiturnya juga ok dan lengkap",Positive,Autentikasi,Sejauh ini aplikasinya ok banget ya Tampilannya modern dan responsif Untuk ngecek saldo dan mutasi akun juga akurat fitur fiturnya juga ok dan lengkap,sejauh ini aplikasinya ok banget ya tampilannya modern dan responsif untuk ngecek saldo dan mutasi akun juga akurat fitur fiturnya juga ok dan lengkap,sejauh ini aplikasinya oke banget ya tampilannya modern dan responsif untuk mengecek saldo dan histori transaksi akun juga akurat fitur fiturnya juga oke dan lengkap,oke banget tampilannya modern responsif mengecek saldo histori transaksi akun akurat fitur fiturnya oke lengkap,"['oke', 'banget', 'tampilannya', 'modern', 'responsif', 'mengecek', 'saldo', 'histori', 'transaksi', 'akun', 'akurat', 'fitur', 'fiturnya', 'oke', 'lengkap']",oke banget tampilannya modern responsif mengecek saldo histori transaksi akun akurat fitur fiturnya oke lengkap,"['oke', 'banget', 'tampil', 'modern', 'responsif', 'ecek', 'saldo', 'histori', 'transaksi', 'akun', 'akurat', 'fitur', 'fiturnya', 'oke', 'lengkap']"
"Saya kasi bintang 3 dulu di karenakan punya saya tidak bisa di masukan kode otp nya, sudah di masukan masih tidak bisa, mohon bantuannya",Negative,Autentikasi,Saya kasi bintang  dulu di karenakan punya saya tidak bisa di masukan kode otp nya sudah di masukan masih tidak bisa mohon bantuannya,saya kasi bintang  dulu di karenakan punya saya tidak bisa di masukan kode otp nya sudah di masukan masih tidak bisa mohon bantuannya,saya kasih bintang dulu di karenakan punya saya tidak bisa di masukan kode otp ya sudah di masukan masih tidak bisa mohon bantuannya,kasih bintang karenakan tidak bisa masukan kode otp masukan masih tidak bisa mohon bantuannya,"['kasih', 'bintang', 'karenakan', 'tidak', 'bisa', 'masukan', 'kode', 'otp', 'masukan', 'masih', 'tidak', 'bisa', 'mohon', 'bantuannya']",kasih bintang karenakan tidak bisa masukan kode otp masukan masih tidak bisa mohon bantuannya,"['kasih', 'bintang', 'karena', 'tidak', 'bisa', 'masuk', 'kode', 'otp', 'masuk', 'masih', 'tidak', 'bisa', 'mohon', 'bantu']"
"Baru install, kemudian daftar, beres, berhasil. Logout aplikasi. Mau coba login lagi lah kok ga bisa malah ke halaman persetujuan penggunaan aplikasi lagi pas daftar. Dicentangin notif sesi sudah selesai dan diinstruksikan login tp aplikasi ga ke halaman login tetap ke halaman pendaftaran. Bagaimana ini? Mobile banking ga bisa kepakai, wondr juga ga bisa. Ribet.",Negative,Autentikasi,Baru install kemudian daftar beres berhasil Logout aplikasi Mau coba login lagi lah kok ga bisa malah ke halaman persetujuan penggunaan aplikasi lagi pas daftar Dicentangin notif sesi sudah selesai dan diinstruksikan login tp aplikasi ga ke halaman login tetap ke halaman pendaftaran Bagaimana ini Mobile banking ga bisa kepakai wondr juga ga bisa Ribet,baru install kemudian daftar beres berhasil logout aplikasi mau coba login lagi lah kok ga bisa malah ke halaman persetujuan penggunaan aplikasi lagi pas daftar dicentangin notif sesi sudah selesai dan diinstruksikan login tp aplikasi ga ke halaman login tetap ke halaman pendaftaran bagaimana ini mobile banking ga bisa kepakai wondr juga ga bisa ribet,baru saja install kemudian daftar beres berhasil logout aplikasi mau coba login lagi lah kok tidak bisa malah ke halaman persetujuan penggunaan aplikasi lagi pas daftar dicentang notif sesi sudah selesai dan diinstruksikan login tapi aplikasi tidak ke halaman login tetap ke halaman pendaftaran bagaimana ini mobile banking tidak bisa kepakai wondr juga tidak bisa rumit,install daftar beres berhasil logout coba login tidak bisa halaman persetujuan penggunaan pas daftar dicentang notif sesi selesai diinstruksikan login tidak halaman login halaman pendaftaran mobile banking tidak bisa kepakai tidak bisa rumit,"['install', 'daftar', 'beres', 'berhasil', 'logout', 'coba', 'login', 'tidak', 'bisa', 'halaman', 'persetujuan', 'penggunaan', 'pas', 'daftar', 'dicentang', 'notif', 'sesi', 'selesai', 'diinstruksikan', 'login', 'tidak', 'halaman', 'login', 'halaman', 'pendaftaran', 'mobile', 'banking', 'tidak', 'bisa', 'kepakai', 'tidak', 'bisa', 'rumit']",install daftar beres berhasil logout coba login tidak bisa halaman persetujuan penggunaan pas daftar dicentang notif sesi selesai diinstruksikan login tidak halaman login halaman pendaftaran mobile banking tidak bisa kepakai tidak bisa rumit,"['install', 'daftar', 'beres', 'hasil', 'logout', 'coba', 'login', 'tidak', 'bisa', 'halaman', 'tuju', 'guna', 'pas', 'daftar', 'centang', 'notif', 'sesi', 'selesai', 'instruksi', 'login', 'tidak', 'halaman', 'login', 'halaman', 'daftar', 'mobile', 'banking', 'tidak', 'bisa', 'pakai', 'tidak', 'bisa', 'rumit']"
"Aplikasi cacat.. kalau keluar masuk lagi, suruh verifikasi ktp lagi,, cacat cacat",Negative,Autentikasi,Aplikasi cacat kalau keluar masuk lagi suruh verifikasi ktp lagi cacat cacat,aplikasi cacat kalau keluar masuk lagi suruh verifikasi ktp lagi cacat cacat,aplikasi cacat kalau keluar masuk lagi suruh verifikasi KTP lagi cacat cacat,cacat masuk suruh verifikasi KTP cacat cacat,"['cacat', 'masuk', 'suruh', 'verifikasi', 'KTP', 'cacat', 'cacat']",cacat masuk suruh verifikasi KTP cacat cacat,"['cacat', 'masuk', 'suruh', 'verifikasi', 'ktp', 'cacat', 'cacat']"
"Ini aplikasi keren banget sih,bisa lengkap banget fitur nya,dari mulai ngatur keuangan,pesan tiket buat liburan ,sampai investasi juga bisa, daftar juga mudah",Positive,Autentikasi,Ini aplikasi keren banget sih bisa lengkap banget fitur nya dari mulai ngatur keuangan pesan tiket buat liburan sampai investasi juga bisa daftar juga mudah,ini aplikasi keren banget sih bisa lengkap banget fitur nya dari mulai ngatur keuangan pesan tiket buat liburan sampai investasi juga bisa daftar juga mudah,ini aplikasi keren banget sih bisa lengkap banget fitur ya dari mulai mengatur keuangan pesan tiket buat liburan sampai investasi juga bisa daftar juga mudah,keren banget sih bisa lengkap banget fitur mengatur keuangan pesan tiket liburan investasi bisa daftar mudah,"['keren', 'banget', 'sih', 'bisa', 'lengkap', 'banget', 'fitur', 'mengatur', 'keuangan', 'pesan', 'tiket', 'liburan', 'investasi', 'bisa', 'daftar', 'mudah']",keren banget sih bisa lengkap banget fitur mengatur keuangan pesan tiket liburan investasi bisa daftar mudah,"['keren', 'banget', 'sih', 'bisa', 'lengkap', 'banget', 'fitur', 'atur', 'uang', 'pesan', 'tiket', 'libur', 'investasi', 'bisa', 'daftar', 'mudah']"
Bahaya ini. Gw isi pulsa lewat wonder gagal. Tp s aldo gww kaga balik. Sampe sekarang Zonk. Udah kirim @mail gk ada jawaban OTW DELET WONDER,Negative,Autentikasi,Bahaya ini Gw isi pulsa lewat wonder gagal Tp s aldo gww kaga balik Sampe sekarang Zonk Udah kirim mail gk ada jawaban OTW DELET WONDER,bahaya ini gw isi pulsa lewat wonder gagal tp s aldo gww kaga balik sampe sekarang zonk udah kirim mail gk ada jawaban otw delet wonder,bahaya ini gue isi pulsa lewat Wondr gagal tapi si aldo gww tidak balik sampai sekarang zonk sudah kirim mail tidak ada jawaban otw delet Wondr,bahaya gue isi pulsa Wondr gagal si aldo gww tidak zonk kirim mail tidak otw delet Wondr,"['bahaya', 'gue', 'isi', 'pulsa', 'Wondr', 'gagal', 'si', 'aldo', 'gww', 'tidak', 'zonk', 'kirim', 'mail', 'tidak', 'otw', 'delet', 'Wondr']",bahaya gue isi pulsa Wondr gagal si aldo gww tidak zonk kirim mail tidak otw delet Wondr,"['bahaya', 'gue', 'isi', 'pulsa', 'wondr', 'gagal', 'si', 'aldo', 'gww', 'tidak', 'zonk', 'kirim', 'mail', 'tidak', 'otw', 'delet', 'wondr']"
"Verifikasi wajahnya sangat sulit, diulang2 terus masih aja gabisa juga. Udah berhari-hari coba tetep susah",Negative,Autentikasi,Verifikasi wajahnya sangat sulit diulang terus masih aja gabisa juga Udah berhari hari coba tetep susah,verifikasi wajahnya sangat sulit diulang terus masih aja gabisa juga udah berhari hari coba tetep susah,verifikasi wajahnya sangat sulit diulang terus masih saja tidak bisa juga sudah berhari hari coba tetap susah,verifikasi wajahnya sangat sulit diulang masih tidak bisa berhari coba susah,"['verifikasi', 'wajahnya', 'sangat', 'sulit', 'diulang', 'masih', 'tidak', 'bisa', 'berhari', 'coba', 'susah']",verifikasi wajahnya sangat sulit diulang masih tidak bisa berhari coba susah,"['verifikasi', 'wajah', 'sangat', 'sulit', 'ulang', 'masih', 'tidak', 'bisa', 'hari', 'coba', 'susah']"
Bug di halaman awal bagian syarat dan ketentuan penggunaan terulang ulang hingga tidak bisa login,Negative,Autentikasi,Bug di halaman awal bagian syarat dan ketentuan penggunaan terulang ulang hingga tidak bisa login,bug di halaman awal bagian syarat dan ketentuan penggunaan terulang ulang hingga tidak bisa login,bug di halaman awal bagian syarat dan ketentuan penggunaan terulang ulang hingga tidak bisa login,bug halaman syarat ketentuan penggunaan terulang ulang tidak bisa login,"['bug', 'halaman', 'syarat', 'ketentuan', 'penggunaan', 'terulang', 'ulang', 'tidak', 'bisa', 'login']",bug halaman syarat ketentuan penggunaan terulang ulang tidak bisa login,"['bug', 'halaman', 'syarat', 'tentu', 'guna', 'ulang', 'ulang', 'tidak', 'bisa', 'login']"
Aplikasi jelek..selalu bug selalu minta verifikasi kalo mau masuk... Ga work it lebih bagus lewat aplikasi BNI mobile..ga bisa simple kaya BNI mobile..,Negative,Autentikasi,Aplikasi jelek selalu bug selalu minta verifikasi kalo mau masuk Ga work it lebih bagus lewat aplikasi BNI mobile ga bisa simple kaya BNI mobile,aplikasi jelek selalu bug selalu minta verifikasi kalo mau masuk ga work it lebih bagus lewat aplikasi bni mobile ga bisa simple kaya bni mobile,aplikasi jelek selalu bug selalu meminta verifikasi kalau mau masuk tidak work itu lebih bagus lewat aplikasi bni mobile tidak bisa simpel kayak bni mobile,jelek bug verifikasi masuk tidak work lebih bagus mobile tidak bisa simpel kayak mobile,"['jelek', 'bug', 'verifikasi', 'masuk', 'tidak', 'work', 'lebih', 'bagus', 'mobile', 'tidak', 'bisa', 'simpel', 'kayak', 'mobile']",jelek bug verifikasi masuk tidak work lebih bagus mobile tidak bisa simpel kayak mobile,"['jelek', 'bug', 'verifikasi', 'masuk', 'tidak', 'work', 'lebih', 'bagus', 'mobile', 'tidak', 'bisa', 'simpel', 'kayak', 'mobile']"
"ngestuck di loading screen gabisa login,percuma bikin aplikasi kalo ga bener",Negative,Autentikasi,ngestuck di loading screen gabisa login percuma bikin aplikasi kalo ga bener,ngestuck di loading screen gabisa login percuma bikin aplikasi kalo ga bener,ngestuck di loading screen tidak bisa login percuma membuat aplikasi kalau tidak benar,ngestuck loading screen tidak bisa login tidak,"['ngestuck', 'loading', 'screen', 'tidak', 'bisa', 'login', 'tidak']",ngestuck loading screen tidak bisa login tidak,"['ngestuck', 'loading', 'screen', 'tidak', 'bisa', 'login', 'tidak']"
Jangn berikn batas verivikasi pada muka mengganggu Banget saya nggak nyaman dengn verivikasi wajah yang di batasi tolong jangn di batasi mohon di baca,Negative,Autentikasi,Jangn berikn batas verivikasi pada muka mengganggu Banget saya nggak nyaman dengn verivikasi wajah yang di batasi tolong jangn di batasi mohon di baca,jangn berikn batas verivikasi pada muka mengganggu banget saya nggak nyaman dengn verivikasi wajah yang di batasi tolong jangn di batasi mohon di baca,jangn berikan batas verifikasi pada muka mengganggu banget saya tidak nyaman dengan verifikasi wajah yang di batasi tolong jangn di batasi mohon di baca,jangn batas verifikasi muka mengganggu banget tidak nyaman verifikasi wajah batasi tolong jangn batasi mohon baca,"['jangn', 'batas', 'verifikasi', 'muka', 'mengganggu', 'banget', 'tidak', 'nyaman', 'verifikasi', 'wajah', 'batasi', 'tolong', 'jangn', 'batasi', 'mohon', 'baca']",jangn batas verifikasi muka mengganggu banget tidak nyaman verifikasi wajah batasi tolong jangn batasi mohon baca,"['jangn', 'batas', 'verifikasi', 'muka', 'ganggu', 'banget', 'tidak', 'nyaman', 'verifikasi', 'wajah', 'batas', 'tolong', 'jangn', 'batas', 'mohon', 'baca']"
Apakah aplikasi ini rusak? Knp tidak bisa login hanya ngestak di gambar wonder saja,Negative,Autentikasi,Apakah aplikasi ini rusak Knp tidak bisa login hanya ngestak di gambar wonder saja,apakah aplikasi ini rusak knp tidak bisa login hanya ngestak di gambar wonder saja,apakah aplikasi ini rusak kenapa tidak bisa login hanya ngestak di gambar Wondr saja,rusak tidak bisa login ngestak gambar Wondr,"['rusak', 'tidak', 'bisa', 'login', 'ngestak', 'gambar', 'Wondr']",rusak tidak bisa login ngestak gambar Wondr,"['rusak', 'tidak', 'bisa', 'login', 'ngestak', 'gambar', 'wondr']"
"Sering gagal verifikasi wajah, ngga jadi makai",Negative,Autentikasi,Sering gagal verifikasi wajah ngga jadi makai,sering gagal verifikasi wajah ngga jadi makai,sering gagal verifikasi wajah tidak jadi makai,sering gagal verifikasi wajah tidak makai,"['sering', 'gagal', 'verifikasi', 'wajah', 'tidak', 'makai']",sering gagal verifikasi wajah tidak makai,"['sering', 'gagal', 'verifikasi', 'wajah', 'tidak', 'maka']"
Selalu ngulang dari awal terus verifikasi input data diri dll kalo mau login. Mending aplikasi BNI yg lama,Negative,Autentikasi,Selalu ngulang dari awal terus verifikasi input data diri dll kalo mau login Mending aplikasi BNI yg lama,selalu ngulang dari awal terus verifikasi input data diri dll kalo mau login mending aplikasi bni yg lama,selalu ngulang dari awal terus verifikasi input data diri dll kalau mau login lebih baik aplikasi bni yang lama,ngulang verifikasi input data dll login lebih baik lama,"['ngulang', 'verifikasi', 'input', 'data', 'dll', 'login', 'lebih', 'baik', 'lama']",ngulang verifikasi input data dll login lebih baik lama,"['ngulang', 'verifikasi', 'input', 'data', 'dll', 'login', 'lebih', 'baik', 'lama']"
"Masa tiap mau gunakan aplikasi, daftar terus? Konfirm KTP dan wajah?",Negative,Autentikasi,Masa tiap mau gunakan aplikasi daftar terus Konfirm KTP dan wajah,masa tiap mau gunakan aplikasi daftar terus konfirm ktp dan wajah,masa tiap mau gunakan aplikasi daftar terus konfirm KTP dan wajah,daftar konfirm KTP wajah,"['daftar', 'konfirm', 'KTP', 'wajah']",daftar konfirm KTP wajah,"['daftar', 'konfirm', 'ktp', 'wajah']"
"muncul syarat dan ketentuan terus, padahal udh dicentang. malah muncul sesi login hbis terus.",Negative,Autentikasi,muncul syarat dan ketentuan terus padahal udh dicentang malah muncul sesi login hbis terus,muncul syarat dan ketentuan terus padahal udh dicentang malah muncul sesi login hbis terus,muncul syarat dan ketentuan terus padahal sudah dicentang malah muncul sesi login habis terus,muncul syarat ketentuan dicentang muncul sesi login habis,"['muncul', 'syarat', 'ketentuan', 'dicentang', 'muncul', 'sesi', 'login', 'habis']",muncul syarat ketentuan dicentang muncul sesi login habis,"['muncul', 'syarat', 'tentu', 'centang', 'muncul', 'sesi', 'login', 'habis']"
Tolong aplikasi ny diperbaiki masih ada bug sudah daftar kok..masih disuruh daftar lagi..kalau aplikasi blum 100% bagus jangan digunakan dulu..tolong diperbaiki ini mau transfer uang jadi gak bisa,Negative,Autentikasi,Tolong aplikasi ny diperbaiki masih ada bug sudah daftar kok masih disuruh daftar lagi kalau aplikasi blum  bagus jangan digunakan dulu tolong diperbaiki ini mau transfer uang jadi gak bisa,tolong aplikasi ny diperbaiki masih ada bug sudah daftar kok masih disuruh daftar lagi kalau aplikasi blum  bagus jangan digunakan dulu tolong diperbaiki ini mau transfer uang jadi gak bisa,tolong aplikasi nya diperbaiki masih ada bug sudah daftar kok masih disuruh daftar lagi kalau aplikasi belum bagus jangan digunakan dulu tolong diperbaiki ini mau transfer uang jadi tidak bisa,tolong diperbaiki masih bug daftar masih disuruh daftar belum bagus tolong diperbaiki transfer uang tidak bisa,"['tolong', 'diperbaiki', 'masih', 'bug', 'daftar', 'masih', 'disuruh', 'daftar', 'belum', 'bagus', 'tolong', 'diperbaiki', 'transfer', 'uang', 'tidak', 'bisa']",tolong diperbaiki masih bug daftar masih disuruh daftar belum bagus tolong diperbaiki transfer uang tidak bisa,"['tolong', 'diperbaiki', 'masih', 'bug', 'daftar', 'masih', 'suruh', 'daftar', 'belum', 'bagus', 'tolong', 'diperbaiki', 'transfer', 'uang', 'tidak', 'bisa']"
